Cantidad de simbolos = 4153
Longitud media = 9.394061652902844
Rendimiento = 0.9912673261159609
Redundancia = 0.008732673884039088

Diccionario de Codificación por Shannon-Fano

SIMBOLO				CODIFICACION
semejante				11101000010010
intricado				11101000010011
acostado				11101000010100
veréis				11101000010101
izquierdo				11101000010110
faltase				11101000010111
desdichado;				11101000011000
Alejandro				11101000011001
voluntad»;				11101000011010
tengamos				11101000011011
negros;				11101000011100
horadado;				11101000011101
queda,				11101000011110
mentirosas				11101000011111
permitas				1110100010000
contentos				11101000100010
habréis,				11101000100011
venir				11101000100100
seno				11101000100101
ventero.				11101000100110
usó				11101000100111
juzgaran				11101000101000
ventero;				11101000101001
habiéndolos				11101000101010
rematadamente				11101000101011
alteza				11101000101100
Austria,				11101000101101
España				11101000101110
barruntos,				11101000101111
milite				11101000110000
oirán				11101000110001
oye				11101000110010
tú,				11101000110011
Entró				11101000110100
sobresaltada,				11101000110101
maquinase				11101000110110
-Quienquiera				11101000110111
salgo				11101000111000
perecido				11101000111001
Malta.				11101000111010
Malta,				11101000111011
huésped				11101000111100
pacífica				11101000111101
hermana.				11101000111110
nota				11101000111111
horadados				1110100100000
costo				11101001000010
atenido				11101001000011
cosario				11101001000100
datilados				11101001000101
ser;				11101001000110
aderezo				11101001000111
cuerno;				11101001001000
ganapanes,				11101001001001
considera				11101001001010
apretado,				11101001001011
desdichado,				11101001001100
ser,				11101001001101
ser.				11101001001110
sirtes				11101001001111
aventura				11101001010000
aventura,				11101001010001
sentó				11101001010010
defendido,				11101001010011
felice				11101001010100
dejándolos,				11101001010101
cobró				11101001010110
gana;				11101001010111
epitafios,				11101001011000
arrimado				11101001011001
personas,				11101001011010
Juan.				11101001011011
pedir				11101001011100
hermosura;				11101001011101
llévelo				11101001011110
-Levantaos,				11101001011111
hermosura,				1110100110000
Acertó				11101001100010
calienta,				11101001100011
encontrado				11101001100100
Turco;				11101001100101
querido				11101001100110
escuchaban				11101001100111
recato				11101001101000
prosiguiendo				11101001101001
Turco,				11101001101010
prevenir				11101001101011
flacas,				11101001101100
hallarme				11101001101101
suelta				11101001101110
responda,				11101001101111
interrumpiese				11101001110000
mostrarás				11101001110001
profesan				11101001110010
pueblo.				11101001110011
estrecho				11101001110100
besándoselas				11101001110101
ilustres				11101001110110
contramina,				11101001110111
batalla;				11101001111000
curarle				11101001111001
ciudadano-,				11101001111010
hiciera				11101001111011
mudos				11101001111100
incomodidad				11101001111101
responde,				11101001111110
ocupa				11101001111111
imposible				1110101000000
hablar,				11101010000010
sustentaran.				11101010000011
trabajase				11101010000100
posado				11101010000101
turquesca,				11101010000110
pueblos				11101010000111
excede				11101010001000
andado				11101010001001
advertido				11101010001010
ventas				11101010001011
turquesca;				11101010001100
seguros.				11101010001101
dejáronle				11101010001110
mesmo,				11101010001111
mesmo.				11101010010000
responden				11101010010001
espíritu,				11101010010010
Mirándola				11101010010011
fuesen,				11101010010100
cuento,				11101010010101
rescate,				11101010010110
mozos,				11101010010111
Maria,				11101010011000
limpias;				11101010011001
Maria.				11101010011010
colorado				11101010011011
admiración				11101010011100
buena.				11101010011101
discretas				11101010011110
fuerzas.				11101010011111
quietud				1110101010000
imaginaba				11101010100010
nunca,				11101010100011
dueño				11101010100100
Súpose				11101010100101
fuego				11101010100110
favorable				11101010100111
entretenerse;				11101010101000
parece,				11101010101001
dellos?				11101010101010
ciertos				11101010101011
graciosas				11101010101100
somos?				11101010101101
quebrantada,				11101010101110
duque				11101010101111
sabían				11101010110000
lago				11101010110001
cenaban,				11101010110010
soñar				11101010110011
medio;				11101010110100
descendencias,				11101010110101
maravilla;				11101010110110
inremediables				11101010110111
aborrece»;				11101010111000
entren				11101010111001
infanta				11101010111010
bogando				11101010111011
asaltos				11101010111100
Lleváronme				11101010111101
esclavo				11101010111110
Luscinda-				11101010111111
quedo				1110101100000
criados,				11101011000010
medrar				11101011000011
maravillar				11101011000100
solicitaste				11101011000101
quede				11101011000110
llamó				11101011000111
rencuentro,				11101011001000
voluntades,				11101011001001
valentísimo				11101011001010
despechado				11101011001011
Mambrino				11101011001100
revuelta				11101011001101
acompañaros				11101011001110
acompañaron				11101011001111
esforzándose				11101011010000
lloraba				11101011010001
espolón;				11101011010010
minando				11101011010011
dobló				11101011010100
nosotras				11101011010101
profesor				11101011010110
quitar				11101011010111
-dando				11101011011000
ciudadano				11101011011001
desatinado				11101011011010
entrambas				11101011011011
quitan				11101011011100
largas				11101011011101
señor».				11101011011110
venían,				11101011011111
primera				1110101110000
agradezco				11101011100010
muro				11101011100011
viera,				11101011100100
tenerla,				11101011100101
deben				11101011100110
lana				11101011100111
deber				11101011101000
Uchalí,				11101011101001
¡Vive				11101011101010
traición				11101011101011
Dícese				11101011101100
endemoniados				11101011101101
deseada				11101011101110
sosegó				11101011101111
sucedió				11101011110000
guerra;				11101011110001
color;				11101011110010
sopa;				11101011110011
descontenta.				11101011110100
pelo				11101011110101
reposar				11101011110110
lanzón.				11101011110111
guarismo.				11101011111000
acreciente				11101011111001
lágrima				11101011111010
llamo,				11101011111011
dormía,				11101011111100
contaría.				11101011111101
admiraron				11101011111110
ganando				11101011111111
embestirse				1110110000000
socorrella,				11101100000010
rematan				11101100000011
ejercitan,				11101100000100
(los				11101100000101
mentirosas,				11101100000110
suceda,				11101100000111
impedido;				11101100001000
viniendo				11101100001001
descubrió,				11101100001010
parientes				11101100001011
padrastro,				11101100001100
hincar				11101100001101
tomado				11101100001110
encerrada.				11101100001111
Consintió				11101100010000
Andaba				11101100010001
vestido				11101100010010
inventaron,				11101100010011
«que				11101100010100
entibie				11101100010101
Viendo,				11101100010110
lástima,				11101100010111
nada,				11101100011000
fría				11101100011001
debían				11101100011010
-Lo				11101100011011
aniquilado,				11101100011100
causó				11101100011101
acciones				11101100011110
cuenta.				11101100011111
cuenta,				1110110010000
andantesca;				11101100100010
daño,				11101100100011
hagáis,				11101100100100
has				11101100100101
nacido				11101100100110
hallaba,				11101100100111
mismos				11101100101000
prometido;				11101100101001
peor				11101100101010
nacida				11101100101011
lecho				11101100101100
lástima;				11101100101101
medias				11101100101110
pondrán				11101100101111
perderse				11101100110000
maña				11101100110001
frío				11101100110010
amistad				11101100110011
pusiera				11101100110100
reconciliar				11101100110101
muestra,				11101100110110
-Ni				11101100110111
mirad				11101100111000
Hamida,				11101100111001
proseguir				11101100111010
disposición				11101100111011
Constantinopla				11101100111100
nombré				11101100111101
mismo;				11101100111110
mentecato,				11101100111111
ofrecelle				1110110100000
espero,				11101101000010
juicio;				11101101000011
ira,				11101101000100
esperanza				11101101000101
amantes				11101101000110
mismo,				11101101000111
juicio,				11101101001000
ceremonias				11101101001001
desean;				11101101001010
infantería,				11101101001011
Admiróse				11101101001100
imposibilidad				11101101001101
pasándole				11101101001110
ánima,				11101101001111
reparar				11101101010000
replicalle				11101101010001
entrando,				11101101010010
salvó				11101101010011
tendré				11101101010100
trae				11101101010101
acosado				11101101010110
Muchas				11101101010111
quiso,				11101101011000
saliéronse				11101101011001
suelo;				11101101011010
arrogante				11101101011011
hayan				11101101011100
cercan				11101101011101
suelo.				11101101011110
pesa				11101101011111
callando-;				1110110110000
acomodasen				11101101100010
duermen				11101101100011
tienen,				11101101100100
llaves				11101101100101
asolase				11101101100110
desesperaba				11101101100111
infame				11101101101000
poesía.				11101101101001
seso?				11101101101010
cautivo-,				11101101101011
damascos,				11101101101100
voz,				11101101101101
torre				11101101101110
y...				11101101101111
ventura;				11101101110000
cobro,				11101101110001
pozo,				11101101110010
mirando				11101101110011
alcanzó				11101101110100
obra				11101101110101
media,				11101101110110
esperad				11101101110111
-Mora				11101101111000
lugar;				11101101111001
reprehendáis				11101101111010
pesadumbre;				11101101111011
ofrezco				11101101111100
maleficio				11101101111101
semejantes;				11101101111110
ésta				11101101111111
tierra?				1110111000000
rodeando				11101110000010
pesadumbre.				11101110000011
ventura.				11101110000100
Austria				11101110000101
hecha				11101110000110
fió,				11101110000111
socorred				11101110001000
desesperado				11101110001001
pelearon				11101110001010
tomase				11101110001011
vosotros»,				11101110001100
acontecido.				11101110001101
recogiesen,				11101110001110
cueros;				11101110001111
viniésemos				11101110010000
«Paz				11101110010001
cueros,				11101110010010
desto				11101110010011
tafetán				11101110010100
necio,				11101110010101
eclipsado				11101110010110
torno				11101110010111
cordura,				11101110011000
indubitables				11101110011001
yelmo,				11101110011010
miras,				11101110011011
caballerescas;				11101110011100
yo.				11101110011101
Sosegose				11101110011110
gustáredes				11101110011111
tienes.				1110111010000
cerca?				11101110100010
pagárnoslo				11101110100011
yo?				11101110100100
pobres,				11101110100101
suceder				11101110100110
costar				11101110100111
sujetos				11101110101000
enemigos?				11101110101001
estaño,				11101110101010
-Ya				11101110101011
apretada				11101110101100
eran,				11101110101101
patrón;				11101110101110
Flandes.				11101110101111
Flandes,				11101110110000
Todos				11101110110001
sentado				11101110110010
-Yo				11101110110011
Abrazóla				11101110110100
firme				11101110110101
sacarle				11101110110110
firma				11101110110111
mía				11101110111000
salida,				11101110111001
procuréis				11101110111010
acudir				11101110111011
último				11101110111100
turbó				11101110111101
«Gloria				11101110111110
obedecelle,				11101110111111
disparada				1110111100000
comer				11101111000010
dejas				11101111000011
ahorcar				11101111000100
promovido				11101111000101
saldría				11101111000110
dejemos				11101111000111
creo,				11101111001000
pensemos.				11101111001001
marido.				11101111001010
Sucedió,				11101111001011
marido;				11101111001100
bajel				11101111001101
costarme				11101111001110
¡Válgame				11101111001111
sagacidad				11101111010000
ejercicios,				11101111010001
amorosos				11101111010010
varones				11101111010011
condes				11101111010100
mezclarla				11101111010101
podáis				11101111010110
acudieron				11101111010111
permitas,				11101111011000
contentos.				11101111011001
¿habéis				11101111011010
Acabaron				11101111011011
corona,				11101111011100
milagros				11101111011101
trabajo,				11101111011110
diablos				11101111011111
coma,				1110111110000
hallo,				11101111100010
-Luego				11101111100011
imaginaron				11101111100100
venido.				11101111100101
mares				11101111100110
tengo;				11101111100111
dejarla				11101111101000
creer				11101111101001
procuraba				11101111101010
atentos,				11101111101011
tengo,				11101111101100
mego				11101111101101
cuesta.				11101111101110
compañía;				11101111101111
divulgóse				11101111110000
abierto,				11101111110001
probado				11101111110010
sobrevino				11101111110011
suyo.				11101111110100
silencio;				11101111110101
vivió				11101111110110
asegurándose				11101111110111
dominio				11101111111000
monesterio;				11101111111001
migaja				11101111111010
descuidada,				11101111111011
costosas				11101111111100
despierto				11101111111101
tantos,				11101111111110
ingeniero				11101111111111
Lela				1111000000000
profundos				11110000000010
solo				11110000000011
bajar				11110000000100
infiernos,				11110000000101
son,				11110000000110
puño				11110000000111
enemigos,				11110000001000
esperanzas;				11110000001001
«Más				11110000001010
grandísimos				11110000001011
importancia.				11110000001100
siete				11110000001101
enferma				11110000001110
embozado				11110000001111
valiente				1111000001000
abiertos,				11110000010010
ánimos				11110000010011
invención,				11110000010100
caída				11110000010101
estrecha;				11110000010110
seré				11110000010111
tantos;				11110000011000
hartura,				11110000011001
invención;				11110000011010
caído				11110000011011
hallan				11110000011100
puedas				11110000011101
defraudada				11110000011110
tiene,				11110000011111
mataron				1111000010000
piense;				11110000100010
doncella.				11110000100011
vigilias,				11110000100100
fiada				11110000100101
Eguemón				11110000100110
letrados				11110000100111
alcanzado,				11110000101000
costará				11110000101001
abierta,				11110000101010
cubrió				11110000101011
arrojando				11110000101100
dejarme				11110000101101
quitarle				11110000101110
sitiada,				11110000101111
solíades				11110000110000
mirado				11110000110001
parecerles				11110000110010
puede.				11110000110011
Bazán,				11110000110100
alcanzado;				11110000110101
vida?				11110000110110
caía,				11110000110111
negra				11110000111000
gomia				11110000111001
señas,				11110000111010
fuerte;				11110000111011
vengamos				11110000111100
enterneciera.				11110000111101
brasero				11110000111110
aquestos				11110000111111
culpado				1111000100000
reposo,				11110001000010
Luego				11110001000011
reyes				11110001000100
pelea				11110001000101
fin.				11110001000110
merecéis.				11110001000111
suplico,				11110001001000
calzones				11110001001001
Iglesia				11110001001010
fuertes				11110001001011
algo;				11110001001100
olvidada.				11110001001101
escondido.				11110001001110
decencia				11110001001111
sujeto.				11110001010000
hijos.				11110001010001
apetito.				11110001010010
mesa				11110001010011
verá;				11110001010100
Venecia				11110001010101
hijos;				11110001010110
pagó				11110001010111
porrazos,				11110001011000
parecía;				11110001011001
encamina;				11110001011010
prometías.				11110001011011
ocho				11110001011100
piensas				11110001011101
pueda.				11110001011110
Decidme				11110001011111
pueda,				1111000110000
arena,				11110001100010
caballeriza.				11110001100011
vería				11110001100100
basta.				11110001100101
suya.				11110001100110
soy!				11110001100111
sentido				11110001101000
pensó,				11110001101001
entregado				11110001101010
soy,				11110001101011
llamaste				11110001101100
alzarse				11110001101101
-Jamás				11110001101110
tengan				11110001101111
vencedores				11110001110000
tengas				11110001110001
Dorotea:				11110001110010
hoy.				11110001110011
Dorotea;				11110001110100
naturaleza.				11110001110101
abra				11110001110110
trabadas,				11110001110111
rehusaba,				11110001111000
paredes.				11110001111001
escuela				11110001111010
acuerdo,				11110001111011
estorbó				11110001111100
toros,				11110001111101
compañero				11110001111110
ademán				11110001111111
demás,				1111001000000
detenían				11110010000010
afecto				11110010000011
cercado				11110010000100
preciaba				11110010000101
dejará				11110010000110
fingió				11110010000111
aderezaban				11110010001000
servíle				11110010001001
vivir,				11110010001010
cercada				11110010001011
desengaño				11110010001100
profesamos				11110010001101
puerta,				11110010001110
propósito,				11110010001111
Pasaba				11110010010000
manteamiento				11110010010001
alteza,				11110010010010
puntualmente				11110010010011
entereza;				11110010010100
maldita				11110010010101
dificultoso				11110010010110
baptizada?				11110010010111
Tomóla				11110010011000
abajarse				11110010011001
ido				11110010011010
moros				11110010011011
horadó?				11110010011100
-Cuatro				11110010011101
importunidades,				11110010011110
circunstantes,				11110010011111
dejo;				1111001010000
puertas				11110010100010
dificultosa				11110010100011
supo,				11110010100100
¿No				11110010100101
acomodáremos,				11110010100110
embozo.				11110010100111
balazo,				11110010101000
respondía,				11110010101001
ángeles				11110010101010
quiéreme,				11110010101011
refugio				11110010101100
dejaré				11110010101101
tocare,				11110010101110
orgullo				11110010101111
vecino.				11110010110000
aniquilar				11110010110001
consuelo,				11110010110010
esperó				11110010110011
noté				11110010110100
incomodidades				11110010110101
labradora				11110010110110
coleto				11110010110111
imaginar.				11110010111000
Anselmo-,				11110010111001
graduado,				11110010111010
cañones				11110010111011
Anselmo-;				11110010111100
reposada				11110010111101
principios?				11110010111110
iban				11110010111111
engendró,				1111001100000
ánima				11110011000010
ahitarse				11110011000011
abiertos				11110011000100
diesen				11110011000101
ponella				11110011000110
cuartillos				11110011000111
crueldad				11110011001000
sucedida,				11110011001001
sucedieron				11110011001010
entendimiento;				11110011001011
debida				11110011001100
Camila?				11110011001101
Ofrecióse				11110011001110
mesurado				11110011001111
puñados				11110011010000
movidos				11110011010001
mataría.				11110011010010
como,				11110011010011
cuerpo,				11110011010100
íntimo				11110011010101
vivimos;				11110011010110
añadieron				11110011010111
espaldas,				11110011011000
nacer				11110011011001
depara				11110011011010
¡Bien				11110011011011
acá,				11110011011100
Tenía				11110011011101
menguada				11110011011110
sabrá				11110011011111
holgaré				1111001110000
fortuna				11110011100010
valientes				11110011100011
ejemplo,				11110011100100
Alcanzar				11110011100101
raridad				11110011100110
arrendar				11110011100111
extrañas				11110011101000
pensamiento				11110011101001
durmiendo:				11110011101010
estrecho.				11110011101011
golpe,				11110011101100
procura				11110011101101
autor,				11110011101110
dejes				11110011101111
nombrar				11110011110000
admirar;				11110011110001
negocios.				11110011110010
error				11110011110011
admirar.				11110011110100
sillón,				11110011110101
admirar,				11110011110110
disignios,				11110011110111
dejaban				11110011111000
papel				11110011111001
procure				11110011111010
siguiesen,				11110011111011
consoló				11110011111100
Papa				11110011111101
camisas				11110011111110
jubilaba				11110011111111
inclemencias				1111010000000
esfuerzo				11110100000010
dejase,				11110100000011
castiguen.				11110100000100
juntando				11110100000101
reposaba				11110100000110
suyos,				11110100000111
desaforada				11110100001000
calidad;				11110100001001
traidor				11110100001010
¿Estás				11110100001011
popa				11110100001100
cuadrada				11110100001101
acuerda,				11110100001110
manera;				11110100001111
miraban.				1111010001000
cosas,				11110100010010
ofreciéndose				11110100010011
hallóle				11110100010100
entraron				11110100010101
iría				11110100010110
grandeza				11110100010111
murallas				11110100011000
sentís,				11110100011001
yerme				11110100011010
Abrió				11110100011011
abollado,				11110100011100
maneras				11110100011101
manda.				11110100011110
firmeza,				11110100011111
aires:				1111010010000
discreción				11110100100010
espantable				11110100100011
primer				11110100100100
vosotros,				11110100100101
dijera:				11110100100110
manda;				11110100100111
descuidado				11110100101000
cautivaron				11110100101001
anochecía;				11110100101010
mates,				11110100101011
corona				11110100101100
invierno				11110100101101
altas,				11110100101110
Prometímosselo				11110100101111
encantamento				11110100110000
verdades				11110100110001
escuadra,				11110100110010
llamaban				11110100110011
mirábase				11110100110100
obliga				11110100110101
inventar				11110100110110
-Señoras				11110100110111
volviéndose				11110100111000
África,				11110100111001
apeó				11110100111010
alcanza				11110100111011
valenciano				11110100111100
gigante!				11110100111101
temiendo				11110100111110
experiencias				11110100111111
dedos				1111010100000
cogiéndola				11110101000010
mantuve				11110101000011
común				11110101000100
cambio				11110101000101
infierno:				11110101000110
llamaba,				11110101000111
ablandó				11110101001000
poco.				11110101001001
agua,				11110101001010
gigante.				11110101001011
divinas,				11110101001100
Mecina.				11110101001101
posible.				11110101001110
está,				11110101001111
muertes:				11110101010000
respondía				11110101010001
Mira				11110101010010
llenos,				11110101010011
Córdoba				11110101010100
entendiese				11110101010101
primero;				11110101010110
concordarnos				11110101010111
Peña				11110101011000
rocín				11110101011001
soñando				11110101011010
estera				11110101011011
pongamos				11110101011100
distan				11110101011101
mover				11110101011110
quitaba				11110101011111
prudente,				1111010110000
Carlos				11110101100010
pasé				11110101100011
Loba				11110101100100
llamaría				11110101100101
venia,				11110101100110
recebía;				11110101100111
improvisamente				11110101101000
deshonra;				11110101101001
España.				11110101101010
dientes-,				11110101101011
áspero				11110101101100
siguiente				11110101101101
grasiento,				11110101101110
abrirla;				11110101101111
venia;				11110101110000
-Si,				11110101110001
sangre.				11110101110010
requieren				11110101110011
atrevimiento				11110101110100
prósperos				11110101110101
nacida.				11110101110110
¿Estáis				11110101110111
derramando				11110101111000
geste				11110101111001
hazañas				11110101111010
partido				11110101111011
sangre)				11110101111100
recordación,				11110101111101
Vosotros				11110101111110
venciste;				11110101111111
crea				1111011000000
resto				11110110000010
historias				11110110000011
maldades,				11110110000100
tenemos.				11110110000101
casa»;				11110110000110
Estaba				11110110000111
sacado				11110110001000
trance?				11110110001001
resta				11110110001010
cobrado				11110110001011
odio				11110110001100
forzada				11110110001101
acompañar				11110110001110
particular,				11110110001111
armas;				11110110010000
brazos;				11110110010001
infierno				11110110010010
brazos.				11110110010011
corazón				11110110010100
poseía;				11110110010101
Verdad				11110110010110
llegándose				11110110010111
caen				11110110011000
real				11110110011001
echando				11110110011010
pregunta				11110110011011
Neptuno,				11110110011100
desamparado,				11110110011101
asimesmo				11110110011110
pródigo;				11110110011111
cayese				1111011010000
escribió				11110110100010
arrimo				11110110100011
gastadores,				11110110100100
pródigo,				11110110100101
tirándoles				11110110100110
venturosos				11110110100111
mover,				11110110101000
pechos,				11110110101001
contar				11110110101010
cesar				11110110101011
durara				11110110101100
desengaños				11110110101101
puedo				11110110101110
poniendo				11110110101111
consiste				11110110110000
considerando				11110110110001
callaba				11110110110010
añudadas				11110110110011
abrazar,				11110110110100
ciertas,				11110110110101
Túnez				11110110110110
holandas				11110110110111
fuera,				11110110111000
pecará				11110110111001
dudar,				11110110111010
caballos				11110110111011
trueco				11110110111100
porqué,				11110110111101
fuera;				11110110111110
triste;				11110110111111
canséis,				1111011100000
contigo				11110111000010
estado.				11110111000011
refrigerio,				11110111000100
acompañado				11110111000101
regocijo				11110111000110
andantes				11110111000111
pasada,				11110111001000
uno:				11110111001001
encima				11110111001010
qué...				11110111001011
llamarse				11110111001100
escribir.				11110111001101
veremos				11110111001110
dividiesen				11110111001111
escribir,				11110111010000
darme				11110111010001
sosiego				11110111010010
libres;				11110111010011
callar,				11110111010100
cuarto				11110111010101
invictísimo				11110111010110
pasa,				11110111010111
ejercitando				11110111011000
arrebatándola,				11110111011001
años,				11110111011010
Notad				11110111011011
¿esta				11110111011100
entrara,				11110111011101
triste,				11110111011110
engaño.				11110111011111
riberas				1111011110000
engaño,				11110111100010
¿quién				11110111100011
oigo?				11110111100100
desengañó				11110111100101
cercana,				11110111100110
andante,				11110111100111
asestan				11110111101000
Hay				11110111101001
humilde				11110111101010
cumplen				11110111101011
satisfacerles				11110111101100
anejas				11110111101101
saltó				11110111101110
señas				11110111101111
llevaban				11110111110000
ella?				11110111110001
atrás				11110111110010
banquete.				11110111110011
dura				11110111110100
ofreciese				11110111110101
bocado				11110111110110
agradecieron,				11110111110111
espada;				11110111111000
cuando,				11110111111001
respeto				11110111111010
gentil				11110111111011
contarlo,				11110111111100
es...				11110111111101
encerrar				11110111111110
facilidad				11110111111111
sonreía.				1111100000000
Turco				11111000000010
pararse				11111000000011
Túnez,				11111000000100
dijesen:				11111000000101
callaban				11111000000110
salió,				11111000000111
indisposición,				11111000001000
Hornos,				11111000001001
capa				11111000001010
mollera				11111000001011
Micomicón,				11111000001100
saltó:				11111000001101
sois,				11111000001110
hizo;				11111000001111
santos?				1111100001000
ofrecimientos				11111000010010
cumple,				11111000010011
sienes,				11111000010100
atienden,				11111000010101
follón;				11111000010110
escogió				11111000010111
encojan				11111000011000
hizo.				11111000011001
llegan.				11111000011010
honroso				11111000011011
plazas				11111000011100
pierna.				11111000011101
cielo;				11111000011110
primeras				11111000011111
fuéronle				1111100010000
venciéndose				11111000100010
comenzando				11111000100011
Zoraida				11111000100100
armado				11111000100101
llegasen				11111000100110
caro				11111000100111
detestable				11111000101000
asistir				11111000101001
Modón,				11111000101010
lugares				11111000101011
También				11111000101100
decía;				11111000101101
proprio				11111000101110
sueño				11111000101111
Femado				11111000110000
servirle				11111000110001
riquezas,				11111000110010
piernas				11111000110011
gentes				11111000110100
contaba				11111000110101
consolar				11111000110110
vendrá				11111000110111
experiencia;				11111000111000
encerrasen				11111000111001
peligro,				11111000111010
gastase				11111000111011
Maritornes				11111000111100
estrecheza				11111000111101
andando				11111000111110
Pagán				11111000111111
frontero				1111100100000
rogaron;				11111001000010
simple				11111001000011
jaez;				11111001000100
habiéndome				11111001000101
cura:				11111001000110
dejada				11111001000111
nave				11111001001000
escuderos				11111001001001
ponía				11111001001010
bellacuelo				11111001001011
sabor,				11111001001100
acometió				11111001001101
genízaros				11111001001110
paso.				11111001001111
gustos				11111001010000
hámela				11111001010001
llegan				11111001010010
tratándole				11111001010011
trocada				11111001010100
queremos				11111001010101
acompañe				11111001010110
gemidos,				11111001010111
Dígolo				11111001011000
trocado				11111001011001
huéspedes;				11111001011010
espacio,				11111001011011
acogimientos.				11111001011100
gusto.				11111001011101
hábito,				11111001011110
alto				11111001011111
salté				1111100110000
serviros				11111001100010
cayo				11111001100011
inventor				11111001100100
bufete,				11111001100101
callase				11111001100110
Esto				11111001100111
dicen:				11111001101000
ruido				11111001101001
dádiva				11111001101010
otras,				11111001101011
Dejáronle				11111001101100
dónde				11111001101101
flema				11111001101110
dicen.				11111001101111
hubiere				11111001110000
hubiera				11111001110001
impensado				11111001110010
preguntado				11111001110011
turbada;				11111001110100
lástima				11111001110101
quedéis				11111001110110
perjuicio,				11111001110111
informado,				11111001111000
vuestro.				11111001111001
maten				11111001111010
Levantóse				11111001111011
lanzas				11111001111100
causarán				11111001111101
nadando				11111001111110
pasados				11111001111111
generosidad				1111101000000
novela;				11111010000010
estamos				11111010000011
-Antes				11111010000100
Hízose				11111010000101
perdida.				11111010000110
llevarle				11111010000111
Entre				11111010001000
fueren,				11111010001001
ciego				11111010001010
Scilas				11111010001011
prosiga				11111010001100
barbero				11111010001101
manta,				11111010001110
horas				11111010001111
acomodarme				11111010010000
días,				11111010010001
lazos				11111010010010
pensativo,				11111010010011
pasado,				11111010010100
valerme				11111010010101
diré,				11111010010110
mozo				11111010010111
persona,				11111010011000
días.				11111010011001
habiéndole				11111010011010
cumplió				11111010011011
obligada				11111010011100
concedido;				11111010011101
destos				11111010011110
interviene				11111010011111
diré:				1111101010000
digno				11111010100010
quitó				11111010100011
verdugos				11111010100100
lanza,				11111010100101
dormido,				11111010100110
obligado				11111010100111
rey.				11111010101000
comenzamos				11111010101001
pena;				11111010101010
contado				11111010101011
suplicándole				11111010101100
siglo				11111010101101
señora;				11111010101110
gigantillo,				11111010101111
tajado				11111010110000
vive				11111010110001
dices.				11111010110010
vivo				11111010110011
hora,				11111010110100
circunstantes				11111010110101
pena,				11111010110110
buscarlos.				11111010110111
apeándose				11111010111000
llevaron				11111010111001
acomodaron				11111010111010
viva				11111010111011
señoras				11111010111100
Halléme				11111010111101
falte,				11111010111110
ausentó				11111010111111
buscar				1111101100000
prosiguiese				11111011000010
quedaba				11111011000011
Quijote-;				11111011000100
dificultades,				11111011000101
agradecía.				11111011000110
perdóname,				11111011000111
adversos.				11111011001000
despertaba				11111011001001
falsa				11111011001010
Puertocarrero,				11111011001011
aparte,				11111011001100
Rindióse				11111011001101
queriendo				11111011001110
Cruz.				11111011001111
historia				11111011010000
señora.				11111011010001
treinta				11111011010010
falso				11111011010011
posesión				11111011010100
saludado,				11111011010101
engaño				11111011010110
ofrecida,				11111011010111
brío				11111011011000
rogar				11111011011001
cautivo.				11111011011010
quedaba-.				11111011011011
cabeza;				11111011011100
cuyas				11111011011101
hice				11111011011110
leales				11111011011111
sabiendo				1111101110000
cautivo;				11111011100010
echado				11111011100011
Dime,				11111011100100
muerta				11111011100101
larga				11111011100110
-Acudid,				11111011100111
bala,				11111011101000
pensamiento,				11111011101001
murieron				11111011101010
falta,				11111011101011
llegarse				11111011101100
querríamos				11111011101101
deis				11111011101110
muertos,				11111011101111
conocen				11111011110000
apear				11111011110001
corrido,				11111011110010
Leonela;				11111011110011
tornando				11111011110100
menudencias,				11111011110101
deje				11111011110110
vale				11111011110111
claustro				11111011111000
tabla				11111011111001
-Digalos,				11111011111010
–replicó				11111011111011
comparados				11111011111100
alega;				11111011111101
fuertemente				11111011111110
parar,				11111011111111
paño				1111110000000
hermoso,				11111100000010
habido				11111100000011
inhumanidad				11111100000100
cebada,				11111100000101
leí,				11111100000110
trabada				11111100000111
huesos				11111100001000
trabajo				11111100001001
plaza				11111100001010
sol				11111100001011
Salamanca,				11111100001100
disculpa				11111100001101
-Sosiégate,				11111100001110
Lautrec				11111100001111
Salamanca.				11111100010000
digan				11111100010001
soberbia				11111100010010
desdicha				11111100010011
arábiga,				11111100010100
posta				11111100010101
caer,				11111100010110
rinda				11111100010111
-¡Tente,				11111100011000
dejo				11111100011001
traje,				11111100011010
mutación				11111100011011
combatidos;				11111100011100
movimiento				11111100011101
trabaja				11111100011110
tenía;				11111100011111
Llegóse				1111110010000
verla;				11111100100010
parecer.				11111100100011
impertinente.				11111100100100
hallándola				11111100100101
Dorotea-:				11111100100110
hallándole				11111100100111
propuesto				11111100101000
ponerle				11111100101001
Luscinda-,				11111100101010
diabólica				11111100101011
megos				11111100101100
artillería				11111100101101
venirme,				11111100101110
acetaros				11111100101111
subir				11111100110000
menester,				11111100110001
Alvaro				11111100110010
criadas				11111100110011
honra,				11111100110100
cupo,				11111100110101
melancolías.				11111100110110
morisco,				11111100110111
-Con				11111100111000
hermosas				11111100111001
Urbina,				11111100111010
Caribdis				11111100111011
enseñó				11111100111100
despertar,				11111100111101
lastimeras				11111100111110
brío,				11111100111111
hincó				1111110100000
acabara				11111101000010
levantándose				11111101000011
-Las				11111101000100
dígolo				11111101000101
invencibles				11111101000110
estanterol				11111101000111
sentaron				11111101001000
