Cantidad de simbolos = 4153
Longitud media = 9.339847443736884
Rendimiento = 0.9970212503081027
Redundancia = 0.0029787496918972645

Diccionario de Codificación por Huffman

SIMBOLO				CODIFICACION
horadado;				10100011100001
queda,				01111101101101
mentirosas				10001010010100
permitas				10001000000011
contentos				10010010001010
habréis,				10111111110000
venir				10111111110001
seno				10010010001001
ventero.				10001000000001
usó				10100100110011
juzgaran				10100011011000
ventero;				10100100110001
habiéndolos				10100100111000
rematadamente				10111011100001
alteza				10011011100000
Austria,				10010010011010
España				10010010011011
barruntos,				10001111111010
milite				10001111111011
oirán				10100110011001
oye				10001111111001
tú,				01111101111101
Entró				01111101111110
sobresaltada,				10100110011111
maquinase				10000010101001
-Quienquiera				10011111111101
salgo				10011110011010
perecido				11000000010101
Malta.				10101101001110
Malta,				10101101001111
huésped				10000101001101
pacífica				10101101001101
hermana.				01111101111001
nota				11000001110011
horadados				10000101001110
costo				11000001110001
atenido				10010000100110
cosario				10000001110010
datilados				10000001110011
ser;				10010000100101
aderezo				01111100111011
cuerno;				10000100111111
ganapanes,				10000001110000
considera				10000100111101
apretado,				10011010000000
desdichado,				10101100111111
ser,				10000100000110
ser.				10110011111110
sirtes				10110011111111
aventura				10100110011101
aventura,				10010101110110
sentó				10000100000101
defendido,				10001010111000
felice				10010110100000
dejándolos,				10010110100001
cobró				10110010011111
gana;				10110001011010
epitafios,				10110001011011
arrimado				10110010011101
personas,				10110010011010
Juan.				10110010011011
pedir				10110110111001
hermosura;				10100000001000
llévelo				10110010011001
-Levantaos,				11000000100001
hermosura,				11000000101100
Acertó				11000000101101
calienta,				11000011001110
encontrado				11000011001111
Turco;				10110110111011
querido				01111011101110
escuchaban				10100101101000
recato				10100101101001
prosiguiendo				10111110101111
Turco,				10001100101000
prevenir				10111110101101
flacas,				10111110101000
hallarme				11000010010010
suelta				11000010010011
responda,				10001101111011
interrumpiese				10101110001010
mostrarás				10101110001011
profesan				10101010111010
pueblo.				10101010111000
estrecho				10101010111001
besándoselas				11000011101000
ilustres				11000011101001
contramina,				10100111111011
batalla;				10111101101001
curarle				10111000001011
ciudadano-,				11000011101101
hiciera				10111000001001
mudos				10001101110001
incomodidad				01111111010000
responde,				01111111010001
ocupa				11000011101111
imposible				11000011101011
hablar,				10100111111001
sustentaran.				10011100100101
trabajase				10111000001101
posado				01111111010011
turquesca,				10111101100111
pueblos				10000000111010
excede				10111000001111
andado				11000001101011
advertido				10100100010001
ventas				10111101100101
turquesca;				01111111001011
seguros.				11000011000101
dejáronle				10110101100111
mesmo,				10111101000001
mesmo.				10110011111001
responden				11000001101000
espíritu,				11000001101001
Mirándola				10101110001001
fuesen,				10010101110101
cuento,				10010001111011
rescate,				10111011101111
mozos,				10010111001000
Maria,				11000011000111
limpias;				10010100001000
Maria.				10010100001001
colorado				10101101011111
admiración				10011110110000
buena.				10011110110001
discretas				10110010101101
fuerzas.				10011110110010
quietud				10010100001011
imaginaba				10000001011011
nunca,				10001100010011
dueño				10000101000100
Súpose				10001100010001
fuego				10110101101000
favorable				10000101000000
entretenerse;				10000101000001
parece,				10010100001111
dellos?				10100101111011
ciertos				10000011010001
graciosas				10101111010010
somos?				10101110101111
quebrantada,				10011000111010
duque				10101101011101
sabían				10110010001100
lago				10100101111000
cenaban,				10100101111001
soñar				10100110101000
medio;				10100110101001
descendencias,				10011000111101
maravilla;				10100101110011
inremediables				10000010110001
aborrece»;				10000010110010
entren				10100101110001
infanta				10100000010011
bogando				10001111010001
asaltos				10000010110110
Lleváronme				10001100000001
esclavo				10011010110110
Luscinda-				10011010110111
quedo				10110010000101
criados,				10011010110101
medrar				10000010111101
maravillar				10101100100011
solicitaste				11000000010010
quede				10101100100001
llamó				10000010111010
rencuentro,				10000011100110
voluntades,				10000011100111
valentísimo				10000010111001
despechado				10110111100111
Mambrino				10101011011111
revuelta				10011010101010
acompañaros				10101011011101
acompañaron				10100000111000
esforzándose				10011111000111
lloraba				01111111111000
espolón;				11000001100110
minando				11000001100111
dobló				10111001110011
nosotras				10110101100010
profesor				10110111010001
quitar				10100000111110
-dando				10100011000010
ciudadano				10100011000011
desatinado				10101010110011
entrambas				10100000011100
quitan				10100000011101
largas				10101010110001
señor».				10101100010010
venían,				10101100010011
primera				10000011001101
agradezco				10110101001000
muro				10101100010001
viera,				10100010011011
tenerla,				10011100001000
deben				10011100001001
lana				10000110101010
deber				10000110101011
Uchalí,				10100100101001
¡Vive				01111010111100
traición				10000110101001
Dícese				10111011011111
endemoniados				10101000001010
deseada				10101000001011
sosegó				10101000001000
sucedió				10101000001001
guerra;				10000110000100
color;				10000110000101
sopa;				10000010010011
descontenta.				10100010011000
pelo				10100010011001
reposar				10100010010000
lanzón.				10100010010011
guarismo.				10010100011010
acreciente				10111010110100
lágrima				10111010110101
llamo,				10000010100001
dormía,				10110100000001
contaría.				10000101001000
admiraron				10000101001001
ganando				10100001110000
embestirse				10100001110001
socorrella,				10111100100101
rematan				10110111001100
ejercitan,				10111110000011
(los				10110110101011
mentirosas,				10001011011010
suceda,				10001011011011
impedido;				01111110010100
viniendo				01111110010101
descubrió,				01111100010011
parientes				01111100010000
padrastro,				10111110000111
hincar				10110110011001
tomado				10011000101110
encerrada.				10011000101111
Consintió				10011000101100
Andaba				10011000101101
vestido				10011111010110
inventaron,				10011111010111
«que				10110110011101
entibie				10001110011001
Viendo,				10110110101000
lástima,				10110110101001
nada,				01111100000000
fría				01111100000001
debían				10101000100001
-Lo				10110011100100
aniquilado,				10110000011000
causó				10110000011001
acciones				10110000011011
cuenta.				10100001000110
cuenta,				10100001000111
andantesca;				10100001000001
daño,				01111010100000
hagáis,				01111010100001
has				10100001000101
nacido				10101001001100
hallaba,				10101001001101
mismos				10110000101011
prometido;				10011011000011
peor				10100001001100
nacida				10110000101100
lecho				10110000101101
lástima;				10011011000001
medias				10001100011000
pondrán				10001100011001
perderse				10101101011001
maña				10111001011001
frío				10010101100101
amistad				10111001010101
pusiera				10000110000111
reconciliar				10011110111010
muestra,				10011110111011
-Ni				10000000000010
mirad				10000000000011
Hamida,				10110101011000
proseguir				10110101011001
disposición				01101101110111
Constantinopla				10101101011010
nombré				10000110100001
mismo;				10101110110010
mentecato,				10101110110011
ofrecelle				10001000100101
espero,				10101110110001
juicio;				10001000100111
ira,				10011001011010
esperanza				10011001011011
amantes				10001101000011
mismo,				10010101011000
juicio,				10010101011001
ceremonias				10110010111111
desean;				10100001010001
infantería,				10111001010000
Admiróse				01111010001010
imposibilidad				01111010001011
pasándole				01111101000111
ánima,				10101010100000
reparar				10101010100001
replicalle				10010010110101
entrando,				10101010100011
salvó				10101011000011
tendré				10101011000001
trae				10010010110011
acosado				10101010100101
Muchas				01111101000100
quiso,				01111101000101
saliéronse				10000000000001
suelo;				10101010101111
arrogante				01111111101010
hayan				10001000111110
cercan				10001000111111
suelo.				10011001010011
pesa				10110100011101
callando-;				10101000010100
acomodasen				10101000010101
duermen				10010001010011
tienen,				10101101111000
llaves				10101101111001
asolase				10101101111011
desesperaba				10101000010010
infame				10101000010011
poesía.				10101111100001
seso?				10001001010000
cautivo-,				10011110000010
damascos,				10011110000011
voz,				10001000111001
torre				10001000111011
y...				10001001010110
ventura;				10001001010111
cobro,				10110110010101
pozo,				10110110010110
mirando				10110001011110
alcanzó				10110001011111
obra				10000011000011
media,				10110101110011
esperad				10001001010100
-Mora				10001001010101
lugar;				10101010101000
reprehendáis				10101010101001
pesadumbre;				10110110001010
ofrezco				10110110001011
maleficio				10101011111001
semejantes;				10110100011110
ésta				11000000111001
tierra?				10001001001100
rodeando				10001001001101
pesadumbre.				10001001001111
ventura.				10001001001011
Austria				10001010001101
hecha				10110010001110
fió,				10110010001111
socorred				10001001001001
desesperado				10110100100010
pelearon				10110100100011
tomase				10110010110011
vosotros»,				10001101011011
acontecido.				10001010001010
recogiesen,				10110010110110
cueros;				10110010110111
viniésemos				10001101011001
«Paz				11000001100010
cueros,				11000001100011
desto				10011110101111
tafetán				10001001100001
necio,				10101000000001
eclipsado				10001001100011
torno				10100100100001
cordura,				11000100010111
indubitables				10011111101110
yelmo,				10011111101111
miras,				10001111011011
caballerescas;				01111111001111
yo.				10011111111110
Sosegose				10000001111100
gustáredes				10000001111101
tienes.				10110000001001
cerca?				10110000001011
pagárnoslo				10001110100010
yo?				10001110100011
pobres,				10101010000111
suceder				10001010101111
costar				10101010000101
sujetos				10001110100000
enemigos?				11000000011011
estaño,				10001110111110
-Ya				10001110111111
apretada				11000011100110
eran,				11000011100111
patrón;				10010110110110
Flandes.				10010110110111
Flandes,				10100000110101
Todos				11000000011000
sentado				11000000011001
-Yo				10100000110011
Abrazóla				01111010000000
firme				10100000110001
sacarle				10101011010100
firma				01111010000011
mía				10101011010110
salida,				10100000110111
procuréis				10001110111010
acudir				10001110111011
último				10000110010011
turbó				10001110110111
«Gloria				10010010111110
obedecelle,				10001110001010
disparada				10001110001011
comer				10100100011010
dejas				10100100011011
ahorcar				10011001110011
promovido				01111110101100
saldría				10011001101111
dejemos				10111001100100
creo,				10111001100101
pensemos.				10111001100111
marido.				01111110101010
Sucedió,				01111110101011
marido;				10011000110111
bajel				10011000110000
costarme				10010000110100
¡Válgame				10010000110101
sagacidad				10101011010001
ejercicios,				10010000110111
amorosos				10011000110100
varones				10011000110101
condes				10101110000001
mezclarla				10011000010110
podáis				10101110000111
acudieron				10010001101100
permitas,				10010100000101
contentos.				10100001100100
¿habéis				10101110000100
Acabaron				10101110000101
corona,				10001110110001
milagros				01111110110100
trabajo,				01111110110110
diablos				01111110110111
coma,				11000100101011
hallo,				10111111110111
-Luego				10111010100011
imaginaron				10100001100000
venido.				10100001100001
mares				10111010100001
tengo;				10100001100010
dejarla				10100001100011
creer				10000110111001
procuraba				10100110010101
atentos,				10111000010111
tengo,				01111110110011
mego				11000001011010
cuesta.				11000001011011
compañía;				10011100000101
divulgóse				11000001011000
abierto,				10010100000001
probado				10010010111011
sobrevino				10011100000011
suyo.				10001011101001
silencio;				01101101110000
vivió				01101101110001
asegurándose				10101001111010
dominio				10101001111011
monesterio;				10011110010110
migaja				10011110010111
descuidada,				10101001111000
costosas				10101001111001
despierto				01111110110001
tantos,				10011011011000
ingeniero				10010110011000
Lela				10010110011001
profundos				10011100101001
solo				10000010101101
bajar				10011011011111
infiernos,				10111010010001
son,				10110111110000
puño				10110111110001
enemigos,				10000100100010
esperanzas;				10000100100011
«Más				10001101100011
grandísimos				10011010010111
importancia.				10001101100001
siete				10011011011101
enferma				10111011100100
embozado				10111011100101
valiente				10000010011111
abiertos,				10111011100110
ánimos				10000100100000
invención,				10000100100001
caída				10000100100110
estrecha;				10000100100111
seré				10001010010000
tantos;				10011011011100
hartura,				11000001011110
invención;				10011010010100
caído				10011010010110
hallan				10001101100010
puedas				10110111111010
defraudada				10000010011010
tiene,				10110111111011
mataron				10111010010000
piense;				10101010000011
doncella.				10011011011010
vigilias,				10111101011010
fiada				10000010101100
Eguemón				10111101010001
letrados				10100101100010
alcanzado,				10100101100011
costará				01111110110000
abierta,				10011100100010
cubrió				10011100100011
arrojando				10100101100110
dejarme				10101001111110
quitarle				10011110010101
sitiada,				01101101110010
solíades				10100111000010
mirado				10001011101000
parecerles				10001011100100
puede.				10010100000010
Bazán,				10010010111010
alcanzado;				10010100000000
vida?				10001011100010
caía,				10001011100011
negra				10001011101100
gomia				01111110110010
señas,				10110111110110
fuerte;				10000110111010
vengamos				10100110010100
enterneciera.				10000110111000
brasero				10100011110010
aquestos				10111010100000
culpado				10100011110011
reposo,				10111010100010
Luego				10100011110001
reyes				10111111110100
pelea				10011000000110
fin.				10111111110110
merecéis.				10001011111100
suplico,				10001011111101
calzones				10110100110100
Iglesia				10001110110000
fuertes				10001101100100
algo;				10011011010000
olvidada.				10001101100101
escondido.				10010100000100
decencia				10001101100110
sujeto.				10101110000110
hijos.				10001101100111
apetito.				10101110000000
mesa				10110100110011
verá;				10011000110010
Venecia				10011001111110
hijos;				10010000110110
pagó				10011010101111
porrazos,				10011010101100
parecía;				10011010101101
encamina;				10011000110110
prometías.				10001011111111
ocho				01111110101110
piensas				10011001111000
pueda.				10111001100110
Decidme				10010010010001
pueda,				10011001101110
arena,				10011000000100
caballeriza.				10011001110010
vería				10010010010010
basta.				10000110010000
suya.				01111110101000
soy!				10011011001010
sentido				10100001101100
pensó,				10100001101101
entregado				10010010010100
soy,				10000110010010
llamaste				10010010010101
alzarse				10011000000000
-Jamás				10011000000001
tengan				01111010000010
vencedores				10100001100110
tengas				10100000110000
Dorotea:				10100001100111
hoy.				10100000110010
Dorotea;				10001111100011
naturaleza.				10010110110100
abra				11000011100010
trabadas,				10100000110100
rehusaba,				10011100111001
paredes.				10011001110110
escuela				10011001110111
acuerdo,				11000000011010
estorbó				10100001101111
toros,				10101010000100
compañero				10001010101110
ademán				10101010000110
demás,				10010001100101
detenían				10110000001010
afecto				10010000110000
cercado				10111011111110
preciaba				10011100111110
dejará				10100110100110
fingió				10111011111000
aderezaban				10010110110000
servíle				10011001110001
vivir,				10000111110110
cercada				10000111110111
desengaño				10001111011010
profesamos				10101101000011
puerta,				11000100010110
propósito,				10010001100000
Pasaba				10100100100000
manteamiento				01111110100011
alteza,				10101000000000
puntualmente				10010001100010
entereza;				10011110101110
maldita				01111111011010
dificultoso				10001101011000
baptizada?				11000100010100
Tomóla				10101000101110
abajarse				01111011110110
ido				01111011110111
moros				10011100101110
horadó?				10110010110010
-Cuatro				10101101000000
importunidades,				10001001001000
circunstantes,				10011111101100
dejo;				10110010001000
puertas				10001100100110
dificultosa				10001010001100
supo,				10001100100111
¿No				10001001001110
acomodáremos,				10011011001001
embozo.				11000000111000
balazo,				10000011000110
respondía,				10101011111010
ángeles				10110101001110
quiéreme,				10110101001111
refugio				10011011001100
dejaré				10101011110000
tocare,				10011011001101
orgullo				10001100100010
vecino.				10001100100011
aniquilar				10110101110010
consuelo,				10001100100001
esperó				10010000101110
noté				10010000101111
incomodidades				10110110010100
labradora				10110000010011
coleto				10001001010010
imaginar.				10000100000000
Anselmo-,				10001000111010
graduado,				01101001100101
cañones				10110000010110
Anselmo-;				10110000010111
reposada				10101111100000
principios?				10011100100111
iban				10101000010110
engendró,				10010001010000
ánima				10101101111010
ahitarse				10110101000011
abiertos				10010001010010
diesen				10111101000010
ponella				10110100011100
cuartillos				10110101000000
crueldad				01111111101000
sucedida,				10101000010000
sucedieron				01111111111010
entendimiento;				10001010101101
debida				10110101010010
Camila?				10110101010011
Ofrecióse				10000000000000
mesurado				10001011011111
puñados				10101010100100
movidos				01111111011100
mataría.				10010010110010
como,				10010100100001
cuerpo,				10101011000010
íntimo				01111111011110
vivimos;				10010010110100
añadieron				10000100010110
espaldas,				01111101000110
nacer				10111001010010
depara				01111010001000
¡Bien				10010100101010
acá,				10010100101011
Tenía				10010100100010
menguada				10110010111110
sabrá				01101001100110
holgaré				10001101000010
fortuna				10110110100010
valientes				10110101001010
ejemplo,				01111011110010
Alcanzar				10001000100110
raridad				01111011110011
arrendar				10001000100100
extrañas				10100110100011
pensamiento				10000110100000
durmiendo:				01101101110100
estrecho.				10001101000000
golpe,				10110010101111
procura				10110010101010
autor,				10110010101011
dejes				10010101011110
nombrar				10111110110110
admirar;				10111110110111
negocios.				10100100100010
error				10000110000110
admirar.				10010110110011
sillón,				10010101100100
admirar,				01111011100100
disignios,				10101101011000
dejaban				10001100001100
papel				10011011000000
procure				10001100011100
siguiesen,				10110000101110
consoló				10001100001000
Papa				10001100001001
camisas				01111011100110
jubilaba				10110000101010
inclemencias				10111110110100
esfuerzo				10100001000100
dejase,				10011110111000
castiguen.				10001111101010
juntando				10111011010100
reposaba				10100001000000
suyos,				10111011010101
desaforada				10110000011010
calidad;				10001101011111
traidor				01111100011100
¿Estás				10101001001010
popa				10101000100010
cuadrada				11000010110010
acuerda,				11000010110011
manera;				10111011010110
miraban.				10110101100000
cosas,				10110101010110
ofreciéndose				10001110011000
hallóle				10110101010111
entraron				11000100101100
iría				10111011000110
grandeza				10110110011110
murallas				10111011000111
sentís,				10110110011010
yerme				10110010100111
Abrió				10110110011000
abollado,				10111110000110
maneras				01111110010110
manda.				10000001000101
firmeza,				10001010001110
aires:				10001010001111
discreción				10111110000100
espantable				10110010100101
primer				10110110101010
vosotros,				10111110000010
dijera:				10100001110010
manda;				10111111111001
descuidado				10111100100100
cautivaron				10000111110000
anochecía;				10111110001110
mates,				10111111111010
corona				10110100000000
invierno				10000010100000
altas,				10010100011000
Prometímosselo				10110100010110
encantamento				10110100010111
verdades				10000111110010
escuadra,				10100010010010
llamaban				10000111110011
mirábase				10000011000100
obliga				10000011000101
inventar				10010100011110
-Señoras				10101011110010
volviéndose				10010100011100
África,				10101011110011
apeó				10101000001100
alcanza				10110100011011
valenciano				10111011011110
gigante!				10000110101000
temiendo				10000010010000
experiencias				10001111010011
dedos				10101100001010
cogiéndola				10101100001011
mantuve				10011100001010
común				10110100011001
cambio				10100010011010
infierno:				10101100010000
llamaba,				10101100011100
ablandó				10010110100101
poco.				10000011001100
agua,				10000011111000
gigante.				10101010110000
divinas,				10001011000010
Mecina.				10101010110010
posible.				10100000111100
está,				10110111010010
muertes:				10011110000001
respondía				10011110000110
Mira				10011110000111
llenos,				10110111010000
Córdoba				10001011000001
entendiese				10111001110010
primero;				10011110001110
concordarnos				01111110000010
Peña				10101011001011
rocín				10011111000110
soñando				10101111100010
estera				10101011011100
pongamos				10110110110010
distan				10101011011110
mover				10110111100110
quitaba				10000010111000
prudente,				10101010011010
Carlos				10101010011011
pasé				10010001010110
Loba				10101100100000
llamaría				10110010000110
venia,				10101100100010
recebía;				10000010111100
improvisamente				10011010110100
deshonra;				10111101101100
España.				10110010000100
dientes-,				10111101101101
áspero				10001100000000
siguiente				11000100100011
grasiento,				10001111010000
abrirla;				10100000010010
venia;				10100101110000
-Si,				10010001011101
sangre.				10011011101110
requieren				10011011101111
atrevimiento				10100101110010
prósperos				10110001101010
nacida.				10110001101011
¿Estáis				10010001011110
derramando				10011000111000
geste				10110010111011
hazañas				10101101011100
partido				10110010111000
sangre)				10101110101110
recordación,				10010010110000
Vosotros				10000011010000
venciste;				10100101111010
crea				10010100001110
resto				10101010010110
historias				10101010010111
maldades,				10101010011100
tenemos.				10001100010000
casa»;				10101101110010
Estaba				10001100010010
sacado				10000001011010
trance?				10010100001010
resta				10100000011000
cobrado				10110010101100
odio				10100000011001
forzada				10101101011110
acompañar				10000000001111
particular,				11000011000110
armas;				10111011101100
brazos;				10110101101100
infierno				11000011000000
brazos.				11000011000001
corazón				10100000011010
poseía;				10010001111010
Verdad				10110010111100
llegándose				10101110001000
caen				10110010111101
real				10110011111000
echando				10110110110110
pregunta				10111101000000
Neptuno,				10110110110111
desamparado,				11000011000100
asimesmo				11000011000011
pródigo;				10111101100100
cayese				10100100010000
escribió				11000001101010
arrimo				10011001011001
gastadores,				10111000100110
pródigo,				10111000100111
tirándoles				01111111010010
venturosos				10110110100001
mover,				10011100100100
pechos,				10100111111000
contar				11000011101010
cesar				10111011000001
durara				10001101110010
desengaños				10100100101010
puedo				10001101110000
poniendo				10000110001000
consiste				11000011101100
considerando				10111000001010
callaba				10111101101000
añudadas				10000101101110
abrazar,				10000101101111
ciertas,				10000110001010
Túnez				10000000111110
holandas				10000110001011
fuera,				10011001011110
pecará				10011001011111
dudar,				10001101111010
caballos				10011001011101
trueco				10010101011100
porqué,				10010101011101
fuera;				10111110101100
triste;				10001111010111
canséis,				10111110101110
contigo				10110000100110
estado.				11000011001100
refrigerio,				11000011010011
acompañado				11000011010000
regocijo				11000011010001
andantes				11000000101110
pasada,				10001111010101
uno:				11000000100000
encima				10110010011000
qué...				11000000101000
llamarse				10100011001101
escribir.				10110110111000
veremos				10001100011010
dividiesen				10110010011100
escribir,				10000011110010
darme				10110010011110
sosiego				11000000100010
libres;				10011010000110
callar,				10110000101001
cuarto				10100001001110
invictísimo				10100001001111
pasa,				10000100000100
ejercitando				10000011110001
arrebatándola,				10100110011100
años,				10110000100000
Notad				01111100001010
¿esta				10111010110111
entrara,				10101100111110
triste,				10110000100010
engaño.				10000100111100
riberas				10001111101000
engaño,				10000100111110
¿quién				01111100111010
oigo?				10010000100100
desengañó				01111010100010
cercana,				01111010100011
andante,				10100001000010
asestan				11000001110000
Hay				10010101100110
humilde				11000001110010
cumplen				01111101111000
satisfacerles				10101101001100
anejas				10111100100110
saltó				10000101001100
señas				10111100100111
llevaban				11000000010100
ella?				01111100011111
atrás				10011111111100
banquete.				10000010101000
dura				10100110011110
ofreciese				01111101010111
bocado				01111101010100
agradecieron,				01111101010101
espada;				10001111111000
cuando,				10111100100000
respeto				10111100100001
gentil				10001111101100
contarlo,				10010010100110
es...				10001111101111
encerrar				10111011100000
facilidad				01111100000010
sonreía.				10100100110000
Turco				10010101101110
pararse				10100100110010
Túnez,				10001000000000
dijesen:				10010010001000
callaban				10011111010000
salió,				10011111010001
indisposición,				10010101101010
Hornos,				10001000000010
capa				10001111000010
mollera				01111101101100
Micomicón,				10100011100000
saltó:				10010010001100
sois,				10011111011100
hizo;				10001001100100
santos?				10011111011101
ofrecimientos				10101101100100
cumple,				10100111001111
sienes,				10111111000100
atienden,				10110101110100
follón;				10111100101000
escogió				10010101101100
encojan				10010101101101
hizo.				10011111011110
llegan.				10010101110000
honroso				01111100010100
plazas				10111000011110
pierna.				01111100010101
cielo;				10101111111010
primeras				01111101010010
fuéronle				10010101010000
venciéndose				01111101010011
comenzando				10110100101100
Zoraida				10010101100011
armado				10001111001000
llegasen				10110000110100
caro				10100100110110
detestable				11000010100001
asistir				11000010100100
Modón,				11000010100101
lugares				01111011000000
También				10010101100001
decía;				10111010101000
proprio				10000111101100
sueño				01111100110010
Femado				10110011010101
servirle				10100100111110
riquezas,				10110011010000
piernas				10100100111100
gentes				10110011010110
contaba				10000111100100
consolar				10001111111110
vendrá				10001001011100
experiencia;				10001111100110
encerrasen				10001111100111
peligro,				10110011010010
gastase				10100101010000
Maritornes				10110011010011
estrecheza				10110011100000
andando				10110011100001
Pagán				10000100101100
frontero				01111010101110
rogaron;				10010110011100
simple				01111010101111
jaez;				10010000001000
habiéndome				10001111000111
cura:				10001000100000
dejada				10000100101110
nave				10001101101000
escuderos				10110000100101
ponía				10111011011000
bellacuelo				10111011011001
sabor,				10010111111100
acometió				10001111000101
genízaros				10100111110000
paso.				10111000011010
gustos				11000001111000
hámela				10111011011101
llegan				10001101101100
tratándole				10000101101100
trocada				11000001111010
queremos				10000011001010
acompañe				10101110001100
gemidos,				10100100000110
Dígolo				10001111110110
trocado				10100100101101
huéspedes;				10110011000100
espacio,				10110011000101
acogimientos.				10101000110100
gusto.				10000011001001
hábito,				10001010110100
alto				10110011000110
salté				10111111101100
serviros				10110011000011
cayo				01111111000110
inventor				10110011000000
bufete,				10001101111110
callase				01111110010000
Esto				10000101110100
dicen:				10001101111100
ruido				10110001001010
dádiva				10110110110100
otras,				10110110110101
Dejáronle				10000001101100
dónde				10110111011100
flema				10111011011010
dicen.				01111111110100
hubiere				10000101111100
hubiera				10111010111100
impensado				10011111000000
preguntado				01111111110110
turbada;				10011111000001
lástima				10101001101000
quedéis				10100011000001
perjuicio,				10101110011100
informado,				10101001101010
vuestro.				10101010111110
maten				10000000001101
Levantóse				10110111000110
lanzas				10110111000111
causarán				10101000111110
nadando				10101100010100
pasados				10101100010101
generosidad				10110111000000
novela;				10000111001100
estamos				10000111000001
-Antes				10101001000010
Hízose				10110111000010
perdida.				10001001110100
llevarle				10100010011110
Entre				10001001110110
fueren,				10000011101110
ciego				10110001110010
Scilas				11000100100000
prosiga				11000100100001
barbero				10000111000010
manta,				10100010101100
horas				10100011000100
acomodarme				10000111010010
días,				10111100111010
lazos				10000001011110
pensativo,				10110001101000
pasado,				10101001010010
valerme				10110001101001
diré,				10001010011100
mozo				10001100000101
persona,				10001101001100
días.				10000001011100
habiéndole				10110011101000
cumplió				10010001010100
obligada				10010001010101
concedido;				10001100000110
destos				11000010000110
interviene				10101011001000
diré:				10011110110100
digno				10101011001001
quitó				10100111011010
verdugos				10011110000100
lanza,				11000010001010
dormido,				10011110000101
obligado				10111001110100
rey.				10010000000011
comenzamos				10100110101100
pena;				01111011111000
contado				10110001100100
suplicándole				10000101101011
siglo				10000101101000
señora;				10000101101001
gigantillo,				10111011110000
tajado				10010000000001
vive				10111011110010
dices.				10111001111110
vivo				10101101111100
hora,				10000110100111
circunstantes				10101100101110
pena,				10100000010000
buscarlos.				01101111111000
apeándose				10110101110000
llevaron				01111110000100
acomodaron				10101100101010
viva				01111110001110
señoras				10110100010101
Halléme				10101111011000
falte,				10101111011001
ausentó				01111110000110
buscar				10100000010100
prosiguiese				10100000010101
quedaba				10101111011010
Quijote-;				01111110111110
dificultades,				10111010001010
agradecía.				10111010001011
perdóname,				10111010001000
adversos.				01111011010100
despertaba				10100110101010
falsa				10011100001100
Puertocarrero,				10001011110100
aparte,				10011100001110
Rindióse				10111011000100
queriendo				10111011000101
Cruz.				10101111011100
historia				10111110011010
señora.				10100111010110
treinta				10111110011100
falso				01101111100100
posesión				10000010010100
saludado,				11000010110000
engaño				10101111110000
ofrecida,				11000010110001
brío				10000010010110
rogar				10101111010111
cautivo.				10110110101110
quedaba-.				10000101010110
cabeza;				10100110111100
cuyas				10101000101100
hice				10101000101101
leales				10111010001100
sabiendo				10000111010100
cautivo;				10110010110000
echado				10000001010000
Dime,				10110010110001
muerta				10000100011010
larga				10101000101000
-Acudid,				10110001110000
bala,				10101000101001
pensamiento,				10101111101110
murieron				10111000100001
falta,				10011000001100
llegarse				10001000010110
querríamos				10110000011110
deis				10011110101101
muertos,				01111010001100
conocen				01111010001101
apear				10000000000110
corrido,				10000101000011
Leonela;				10110001111010
tornando				10010010000110
menudencias,				10000000000100
deje				10010111000101
vale				10100001110100
claustro				10100110100000
tabla				10100001110110
-Digalos,				10010111000110
–replicó				10101110111110
comparados				10011111110000
alega;				10011111110110
fuertemente				10010100101100
parar,				10010100101101
paño				10010111001100
hermoso,				01101111101100
habido				10010111001101
inhumanidad				10110101101110
cebada,				10110101101111
leí,				10111110111110
trabada				10010011111110
huesos				10011000100010
trabajo				10010011111111
plaza				10001101000100
sol				10000000001001
Salamanca,				01101111111110
disculpa				10001110000100
-Sosiégate,				10001110000110
Lautrec				10100100010111
Salamanca.				10100100010100
digan				10100100010101
soberbia				10101101101010
desdicha				10010111001011
arábiga,				10111110111000
posta				01111010110000
caer,				01111010110010
rinda				10101010010011
-¡Tente,				01111101001010
dejo				10001011011100
traje,				01111101001100
mutación				10101010010000
combatidos;				11000000110110
movimiento				10100000101000
trabaja				10001000110110
tenía;				01111010000101
Llegóse				10100100010010
verla;				10100100010011
parecer.				10101000111000
impertinente.				10111101100011
hallándola				10001001111010
Dorotea-:				11000100000000
hallándole				01111100001100
propuesto				10110000010001
ponerle				01111110011100
Luscinda-,				11000100000010
diabólica				01111110011110
megos				10111111100010
artillería				10101011000110
venirme,				10100101101110
acetaros				10100111111100
subir				11000100000100
menester,				11000100000101
Alvaro				10111111100000
criadas				10101101111110
honra,				10111101100000
cupo,				10111001001100
melancolías.				10011001000000
morisco,				10100000100100
-Con				10100110110000
hermosas				10110101111100
Urbina,				10100110110001
Caribdis				10111100001000
enseñó				01111011110101
despertar,				10000000100000
lastimeras				10000011111100
brío,				10111111101010
hincó				10011100101101
acabara				11000010010100
levantándose				11000010010101
-Las				10110001100110
dígolo				01111011101000
invencibles				01111011101001
estanterol				11000010010110
sentaron				10101110100100
Cerró				11000100100101
servicios				10101011111110
salvo,				10010010101110
obligase				10111010101110
habemos				11000010010000
inexpugnable,				10101011111100
descubierto				10010101111010
amenazas,				10010110001010
sigas				10011100111100
Panza,				10011100111101
Sintió				11000100100110
